name	term	lev	seq	value
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g21595	0.0329224226357681
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g5178	0.121595937048912
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g28104	0.0373600383785705
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g65957	0.046768174641818
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g1495	-0.0225526131798729
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g26490	-0.214202095119779
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g27565	-0.222663107899641
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g25593	-0.0587639489354551
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g33600	-0.00180606394147828
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g3954	-0.276477297435081
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g38033	-0.154845473080889
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g67655	-0.141518493851735
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g17678	-0.128658324433083
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g54181	-0.119860159087876
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g46750	-0.235410070161025
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g37313	-0.368534767509976
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	adi2mcaRNA32466_R1	-0.588828491051144
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	adi2mcaRNA32466_R0	-0.677585793958758
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g54247	-0.288436916965956
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g6395	0.557683398529518
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g35935	0.196817730639123
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g64205	0.143851080445523
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	adi2mcaRNA18710_R0	0.266907733428659
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g50733	0.133461990817193
"peptidyl-prolyl cis-trans isomerase activity"	GO:0003755;GO:0016859	3	g39875	-0.0662499904425395
"N-acetyltransferase activity"	GO:0008080	2	g6674	-0.0920313232120814
"N-acetyltransferase activity"	GO:0008080	2	g22628	-0.276939216038263
"N-acetyltransferase activity"	GO:0008080	2	g71023	-0.506498848205976
"N-acetyltransferase activity"	GO:0008080	2	g52873	-0.0119355821328908
"N-acetyltransferase activity"	GO:0008080	2	g45166	-0.0472163300669386
"N-acetyltransferase activity"	GO:0008080	2	g36526	0.110630259127653
