name	term	lev	seq	value
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g9989	-0.0323887096657789
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g6542	-0.0676086945160299
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g31907	-0.176018414388186
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g44563	-0.342932528902864
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g15726	-0.285465606600099
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	adi2mcaRNA28446_R0	0.0796585642258705
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g62390	0.136607391067576
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g54981	-0.38798372984053
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g58303	-0.429397042780574
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g10908	-0.252350111875234
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g37952	-0.415160508667664
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g60651	-0.165813865559551
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g63263	-0.181050782855545
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g11196	-0.176374549248472
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	adi2mcaRNA28781_R0	-0.464091914386813
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	adi2mcaRNA6538_R1	-0.318359686199007
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g32074	0.081833580544921
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g17887	0.0928831758214707
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g21096	0.0945522877685671
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	adi2mcaRNA28576_R1	0.210498222368466
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g18731	0.22766578730415
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	adi2mcaRNA2203_R0	-0.0946348706493566
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g22804	0.195536134391986
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g5457	0.186183355006494
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g66866	0.209809263856723
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g12343	-0.15585986503103
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g31886	0.2030818386224
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g20697	0.205094746018369
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g49549	0.164002077607421
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g2820	0.308550199508306
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g66744	0.097766286181481
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g12293	0.11669135097103
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	adi2mcaRNA31556_R0	0.172789836129474
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g30192	0.384092007125694
"organic substance transport"	GO:0071702;GO:0071705;GO:0006820	2	g39929	0.462968355474635
