name	term	lev	seq	value
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g14701	-0.434865118578464
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g22428	-0.340244172045849
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g53865	-0.345629578102418
"regulation of metabolic process"	GO:0060255;GO:0019222	2	adi2mcaRNA14912_R0	-0.453947877417211
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g2144	-0.413228314068058
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g58547	-0.31413221649099
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g14639	-0.363235504309873
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g5580	-0.529782834875743
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g6792	-0.501302525563006
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g15826	-0.686936197983008
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g49973	-0.424583638639386
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g4119	-0.680916615569184
"regulation of metabolic process"	GO:0060255;GO:0019222	2	adi2mcaRNA34805_R0	-0.458833079779693
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g35079	-0.33064670371503
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g69842	-0.322253885995744
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g16868	-0.713648496644222
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g15510	-0.347252747655969
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g58272	-0.465413727007224
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g62769	-0.42144577540411
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g2080	-0.653034097287192
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g12286	-0.514042725724931
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g13104	-0.152693880305228
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g28904	-0.244486394941222
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g14822	-0.306059958428099
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g29241	-0.530800426509878
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g41738	-0.253261614373597
"regulation of metabolic process"	GO:0060255;GO:0019222	2	adi2mcaRNA31485_R0	-0.0736110194646479
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g12050	-0.455842229090465
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g51367	-0.375838028744662
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g18823	-0.395247782254629
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g34641	-0.325728760659934
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g41661	-0.120300001499171
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g57314	0.375803798371495
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g15441	-0.171135906485384
"regulation of metabolic process"	GO:0060255;GO:0019222	2	adi2mcaRNA10451_R0	-0.0744868345219627
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g10900	0.351210483590597
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g41209	0.484456640223236
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g55774	0.205950806522134
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g67546	0.162443854865489
"regulation of metabolic process"	GO:0060255;GO:0019222	2	adi2mcaRNA4380_R0	0.334261028990803
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g58517	0.138885408426369
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g15439	0.400139729313869
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g16081	0.154821014552448
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g35254	0.281333674437529
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g59997	0.0934140078039792
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g55542	-0.153118266783175
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g15083	0.221666178346293
"regulation of metabolic process"	GO:0060255;GO:0019222	2	adi2mcaRNA30490_R0	0.0725642825060428
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g21211	-0.272254273051302
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g21212	-0.134934392467427
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g1591	-0.397982583371352
"regulation of metabolic process"	GO:0060255;GO:0019222	2	adi2mcaRNA27705_R0	0.397612949734257
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g35187	-0.207975117844255
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g57313	0.0407371643185814
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g1924	0.0215118692923552
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g67777	0.401400787978874
"regulation of metabolic process"	GO:0060255;GO:0019222	2	adi2mcaRNA2422_R0	0.0459586719719218
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g22843	-0.181257863628199
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g7254	-0.182424770454658
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g46368	-0.126676078292367
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g22663	0.159218509433187
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g16301	0.0131287973241721
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g56764	0.173042850873817
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g13507	0.146794869928341
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g20144	0.281411637553449
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g35883	0.0554532733901536
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g43951	0.620217915985966
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g35261	0.832045289639867
"regulation of metabolic process"	GO:0060255;GO:0019222	2	adi2mcaRNA10397_R0	0.484130843796165
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g29223	0.485386422720591
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g2207	0.389294319850409
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g4768	0.298514959542409
"regulation of metabolic process"	GO:0060255;GO:0019222	2	adi2mcaRNA27065_R0	0.489191087686296
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g1554	0.628115400715582
"regulation of metabolic process"	GO:0060255;GO:0019222	2	g50894	0.465502419004023
