name	term	lev	seq	value
"membrane lipid metabolic process"	GO:0006643;GO:0046467	4	g12445	-0.377585614387305
"membrane lipid metabolic process"	GO:0006643;GO:0046467	4	adi2mcaRNA31200_R0	0.121200787462262
"membrane lipid metabolic process"	GO:0006643;GO:0046467	4	g27419	0.0380138978712979
"membrane lipid metabolic process"	GO:0006643;GO:0046467	4	g12946	-0.0600461204131307
"membrane lipid metabolic process"	GO:0006643;GO:0046467	4	g21672	0.385753672870396
"membrane lipid metabolic process"	GO:0006643;GO:0046467	4	g40759	0.454749891440453
"membrane lipid metabolic process"	GO:0006643;GO:0046467	4	g48540	-0.0505042353625493
"membrane lipid metabolic process"	GO:0006643;GO:0046467	4	g9197	0.054709103872739
"membrane lipid metabolic process"	GO:0006643;GO:0046467	4	g31923	0.20164342577874
"membrane lipid metabolic process"	GO:0006643;GO:0046467	4	adi2mcaRNA639_R7	-0.00748249158059193
"developmental process"	GO:0032502	1	g54280	-0.158934575994862
"developmental process"	GO:0032502	1	g14639	0.00104963032267141
"developmental process"	GO:0032502	1	adi2mcaRNA21245_R2	-0.100362305149043
"developmental process"	GO:0032502	1	g39629	-0.0272927939508679
"developmental process"	GO:0032502	1	g16598	-0.261358110661631
"developmental process"	GO:0032502	1	g54493	-0.0477714537661732
"developmental process"	GO:0032502	1	g54035	0.0886199658600866
"developmental process"	GO:0032502	1	g60689	-0.316870641083017
"developmental process"	GO:0032502	1	g5210	-0.126058075787784
"developmental process"	GO:0032502	1	g31329	0.375087354390683
"developmental process"	GO:0032502	1	g48516	0.0188844764708806
"developmental process"	GO:0032502	1	g1268	0.0157592381307457
"developmental process"	GO:0032502	1	g13106	-0.220446166261482
"developmental process"	GO:0032502	1	g24314	-0.186690198788639
"developmental process"	GO:0032502	1	g34978	-0.142322365488725
"developmental process"	GO:0032502	1	g37684	-0.161968363195964
"developmental process"	GO:0032502	1	g47503	-0.392476541810586
"developmental process"	GO:0032502	1	g21636	0.0265495687886701
"developmental process"	GO:0032502	1	g67777	0.210516040862745
"developmental process"	GO:0032502	1	adi2mcaRNA39283_R0	-0.202029253360387
"developmental process"	GO:0032502	1	g33572	0.276492384556545
"developmental process"	GO:0032502	1	adi2mcaRNA21245_R0	0.268121760196325
"developmental process"	GO:0032502	1	g30203	0.159354087273514
"developmental process"	GO:0032502	1	g43951	0.296429445976951
"developmental process"	GO:0032502	1	adi2mcaRNA24300_R7	0.229836935996293
"developmental process"	GO:0032502	1	g11103	0.174304854153261
"developmental process"	GO:0032502	1	g4768	0.0186251008322542
"developmental process"	GO:0032502	1	g47126	0.104548380697295
"developmental process"	GO:0032502	1	g15544	-0.0247718031235182
"developmental process"	GO:0032502	1	g70853	0.607744748062101
"developmental process"	GO:0032502	1	g12787	0.170303787879282
"developmental process"	GO:0032502	1	g23182	-0.0720167267202834
"developmental process"	GO:0032502	1	adi2mcaRNA21249_R0	0.094332155702162
"double-strand break repair"	GO:0006302	6	g14824	-0.0406141740902845
"double-strand break repair"	GO:0006302	6	g11659	-0.525440622614782
"double-strand break repair"	GO:0006302	6	adi2mcaRNA31566_R1	0.0190275058408878
"double-strand break repair"	GO:0006302	6	g53834	-0.169010050130837
"double-strand break repair"	GO:0006302	6	g25204	-0.0780196750414669
"double-strand break repair"	GO:0006302	6	g46937	-0.113055926676264
"double-strand break repair"	GO:0006302	6	g36645	0.139310379092346
"cell morphogenesis"	GO:0000902	3	g54280	-0.158934575994862
"cell morphogenesis"	GO:0000902	3	g60689	-0.316870641083017
"cell morphogenesis"	GO:0000902	3	g5210	-0.126058075787784
"cell morphogenesis"	GO:0000902	3	g24314	-0.186690198788639
"cell morphogenesis"	GO:0000902	3	g37684	-0.161968363195964
"alpha-amino acid catabolic process"	GO:1901606	4	g14152	-0.020924130181988
"alpha-amino acid catabolic process"	GO:1901606	4	g19734	0.0743895610129168
"alpha-amino acid catabolic process"	GO:1901606	4	g9226	0.223676531579872
"alpha-amino acid catabolic process"	GO:1901606	4	g15264	0.118637095496404
"alpha-amino acid catabolic process"	GO:1901606	4	g24046	-0.100953771292487
"membrane organization"	GO:0061024	4	g30461	-0.0957398603341783
"membrane organization"	GO:0061024	4	adi2mcaRNA28576_R1	0.112515480044016
"membrane organization"	GO:0061024	4	g2820	0.20562938274854
"membrane organization"	GO:0061024	4	adi2mcaRNA11895_R7	-0.0373803960977095
"membrane organization"	GO:0061024	4	adi2mcaRNA10443_R0	0.0170749998283339
"membrane organization"	GO:0061024	4	g67456	0.0217305921237886
"membrane organization"	GO:0061024	4	g5892	0.202976278323026
"intracellular signal transduction"	GO:0035556	4	g29880	-0.0307217069107676
"intracellular signal transduction"	GO:0035556	4	g27905	-0.0665389832053612
"intracellular signal transduction"	GO:0035556	4	g46143	0.121950012191384
"intracellular signal transduction"	GO:0035556	4	g16635	0.0420987151543199
"intracellular signal transduction"	GO:0035556	4	g19812	-0.0909426370881023
"intracellular signal transduction"	GO:0035556	4	g56243	-0.0380564325881775
"intracellular signal transduction"	GO:0035556	4	g18755	0.234392727713966
"intracellular signal transduction"	GO:0035556	4	g15805	0.0509374997171254
