name	term	lev	seq	value
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g43975	-0.0220608496056182
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	adi2mcaRNA13580_R0	-0.226338420323963
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g65474	-0.0748080674044186
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	adi2mcaRNA9577_R0	-0.142528110697989
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g28160	-0.246338972727085
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g50874	0.0193601277855567
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g66917	-0.0199417642890875
"protein domain specific binding"	GO:0019904	2	g31456	-0.0620714126466845
"protein domain specific binding"	GO:0019904	2	g11795	-0.191092333456089
"protein domain specific binding"	GO:0019904	2	g51632	0.086110934222795
"protein domain specific binding"	GO:0019904	2	g15083	0.061436804416863
"protein domain specific binding"	GO:0019904	2	adi2mcaRNA27705_R0	0.524756277015192
"protein domain specific binding"	GO:0019904	2	g49011	0.222823396950844
"sodium ion transmembrane transporter activity"	GO:0015081	2	g26226	0.23819006024984
"sodium ion transmembrane transporter activity"	GO:0015081	2	g32699	0.228615083202445
"sodium ion transmembrane transporter activity"	GO:0015081	2	adi2mcaRNA24607_R0	-0.0354435444687646
"sodium ion transmembrane transporter activity"	GO:0015081	2	g22626	0.0669975338258865
"sodium ion transmembrane transporter activity"	GO:0015081	2	g43393	-0.0775164857352709
"sodium ion transmembrane transporter activity"	GO:0015081	2	g32066	-0.0393597210190815
"sodium ion transmembrane transporter activity"	GO:0015081	2	g36720	0.157264821845156
"sodium ion transmembrane transporter activity"	GO:0015081	2	g66920	-0.0674316087117638
"sodium ion transmembrane transporter activity"	GO:0015081	2	g40349	-0.0375348714550755
"sodium ion transmembrane transporter activity"	GO:0015081	2	adi2mcaRNA7512_R8	-0.10557529454743
"sodium ion transmembrane transporter activity"	GO:0015081	2	g43392	-0.204155863761997
"sodium ion transmembrane transporter activity"	GO:0015081	2	adi2mcaRNA32623_R0	-0.205950373414677
"sodium ion transmembrane transporter activity"	GO:0015081	2	g58271	-0.183179147009088
"sodium ion transmembrane transporter activity"	GO:0015081	2	g15578	0.107683295939785
"sodium ion transmembrane transporter activity"	GO:0015081	2	g30750	0.193997950254443
"sodium ion transmembrane transporter activity"	GO:0015081	2	g35286	0.140280228252558
"sodium ion transmembrane transporter activity"	GO:0015081	2	adi2mcaRNA25351_R0	-0.441198469459488
"nuclease activity"	GO:0004518	2	g22550	-0.0673028459377187
"nuclease activity"	GO:0004518	2	g14824	-0.0406141740902845
"nuclease activity"	GO:0004518	2	g31744	-0.0503950688811139
"nuclease activity"	GO:0004518	2	adi2mcaRNA9380_R0	0.127347040429978
"nuclease activity"	GO:0004518	2	adi2mcaRNA10017_R1	0.100578553448747
"nuclease activity"	GO:0004518	2	g15169	-0.585021741456715
