name	term	lev	seq	value
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g36107	-0.568317712250881
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g36108	-0.486251771751894
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g36109	-0.209153749718415
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g53783	-0.130825720375316
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g3626	-0.0653239406013693
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g36106	-0.271238166568833
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g15546	0.20317323392268
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g47408	0.524754019193901
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g36023	0.441496956886295
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g36114	0.127972551591347
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g60449	0.0620684322676309
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g36123	-0.107445357581974
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g28757	-0.220938038857176
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g40920	0.107064929857844
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g36118	-0.175961983516375
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g6231	-0.246253332126561
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g6237	-0.383990876752993
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g36116	-0.268999579078103
"NAD+ ADP-ribosyltransferase activity"	GO:0003950	3	g49539	0.00305697141359695
"adenylate kinase activity"	GO:0004017	3	g19882	0.559457381395925
"adenylate kinase activity"	GO:0004017	3	g61571	0.536221909856433
"adenylate kinase activity"	GO:0004017	3	g7621	-0.0568757619196066
"adenylate kinase activity"	GO:0004017	3	g4335	0.36694572169349
"adenylate kinase activity"	GO:0004017	3	g3046	0.34392674329423
"adenylate kinase activity"	GO:0004017	3	g61138	0.18676844215513
"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"	GO:0046912	2	g3509	-0.27118216673641
"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"	GO:0046912	2	g383	-0.305028681734984
"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"	GO:0046912	2	g25246	0.437920990648505
"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"	GO:0046912	2	g57655	0.466645645940569
"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"	GO:0046912	2	g45538	0.256395321660714
"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"	GO:0046912	2	g69621	-0.193277118911403
"transition metal ion binding"	GO:0046914	3	g57675	-0.291499251591703
"transition metal ion binding"	GO:0046914	3	g43322	-0.339341638528339
"transition metal ion binding"	GO:0046914	3	g68716	-0.407197383202068
"transition metal ion binding"	GO:0046914	3	g14605	-0.395855292376695
"transition metal ion binding"	GO:0046914	3	g63375	-0.41196079736493
"transition metal ion binding"	GO:0046914	3	g54361	-0.317871329350077
