name	term	lev	seq	value
"transferase activity, transferring amino-acyl groups"	GO:0016755	2	g38356	0.159081402116954
"transferase activity, transferring amino-acyl groups"	GO:0016755	2	adi2mcaRNA27552_R0	0.000604853047118122
"transferase activity, transferring amino-acyl groups"	GO:0016755	2	g38358	0.417182033249976
"transferase activity, transferring amino-acyl groups"	GO:0016755	2	g11517	0.395653366230512
"transferase activity, transferring amino-acyl groups"	GO:0016755	2	g27636	-0.0423905944657497
"RNA binding"	GO:0003723	4	g46547	-0.49790380795977
"RNA binding"	GO:0003723	4	g62715	-0.394565771651373
"RNA binding"	GO:0003723	4	g53999	-0.422796925380787
"RNA binding"	GO:0003723	4	g70558	-0.538753464285987
"RNA binding"	GO:0003723	4	g63466	-0.460511546268641
"RNA binding"	GO:0003723	4	g62771	-0.348979094163304
"RNA binding"	GO:0003723	4	g71511	-0.473859960542195
"RNA binding"	GO:0003723	4	g49847	-0.436294046143761
"RNA binding"	GO:0003723	4	g56978	-0.336185431553888
"RNA binding"	GO:0003723	4	g71448	-0.501744239549733
"RNA binding"	GO:0003723	4	g31824	-0.446078667766887
"RNA binding"	GO:0003723	4	g53133	-0.435567158188772
"RNA binding"	GO:0003723	4	g49151	-0.410208403996952
"RNA binding"	GO:0003723	4	adi2mcaRNA29163_R0	-0.359754724025336
"RNA binding"	GO:0003723	4	g48106	-0.525650934178849
"RNA binding"	GO:0003723	4	g33927	-0.70462352110757
"RNA binding"	GO:0003723	4	g15333	-0.617099226233408
"RNA binding"	GO:0003723	4	g9580	-0.299891805506083
"RNA binding"	GO:0003723	4	g57667	-0.595579312658824
"RNA binding"	GO:0003723	4	g54038	-0.556336620540555
"RNA binding"	GO:0003723	4	g43981	-0.504228799677422
"RNA binding"	GO:0003723	4	g35153	-0.397855994159121
"RNA binding"	GO:0003723	4	adi2mcaRNA13418_R0	-0.392518245331916
"RNA binding"	GO:0003723	4	g55143	-0.281811212064625
"RNA binding"	GO:0003723	4	g24979	-0.244031745585383
"RNA binding"	GO:0003723	4	adi2mcaRNA24820_R0	-0.345752915095782
"RNA binding"	GO:0003723	4	g16936	-0.290342560457418
"RNA binding"	GO:0003723	4	g12286	-0.514042725724931
"RNA binding"	GO:0003723	4	adi2mcaRNA9380_R0	-0.23515854820667
"RNA binding"	GO:0003723	4	g16612	-0.177663678317508
"RNA binding"	GO:0003723	4	g58275	-0.230230283909719
"RNA binding"	GO:0003723	4	g55138	-0.27078061485174
"RNA binding"	GO:0003723	4	g62144	-0.156619916169641
"RNA binding"	GO:0003723	4	g66105	-0.485373545602271
"RNA binding"	GO:0003723	4	g17113	-0.166302618426036
"RNA binding"	GO:0003723	4	g14822	-0.306059958428099
"RNA binding"	GO:0003723	4	g39602	-0.315258898909031
"RNA binding"	GO:0003723	4	g28089	-0.124721655656228
"RNA binding"	GO:0003723	4	g11098	-0.298204631572021
"RNA binding"	GO:0003723	4	g67308	-0.349872370659394
"RNA binding"	GO:0003723	4	g1583	-0.157643592081268
"RNA binding"	GO:0003723	4	g71201	-0.445774020578716
"RNA binding"	GO:0003723	4	g4639	-0.297594678131466
"RNA binding"	GO:0003723	4	g33243	-0.0873633863643367
"RNA binding"	GO:0003723	4	g13435	-0.450792440731024
"RNA binding"	GO:0003723	4	g66204	-0.136420557232991
"RNA binding"	GO:0003723	4	adi2mcaRNA31485_R0	-0.0736110194646479
"RNA binding"	GO:0003723	4	g14159	-0.128176623068584
"RNA binding"	GO:0003723	4	g48645	-0.106930842728978
