name	term	lev	seq	value
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	adi2mcaRNA3152_R1	0.329575399842722
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g14639	0.172003164452307
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g35111	0.321513369671605
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g1880	0.239046425179766
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	adi2mcaRNA5480_R1	0.131871556184889
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g15779	0.39124295863425
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g14824	0.0363527792335648
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g32810	0.25783548507247
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g4282	0.344210847770302
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	adi2mcaRNA41_R0	0.0542102632565647
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g65481	0.127146271679584
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g11659	0.0943116507154364
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	adi2mcaRNA4104_R0	0.0080104257761408
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g37412	0.274722936153654
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g6176	0.195496443956839
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	adi2mcaRNA31566_R1	0.357408919802447
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	adi2mcaRNA8809_R0	-0.249262342842056
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g4707	0.328099456045199
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g52811	0.000967516967812217
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g53834	-0.046982686472775
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g2234	0.132846174897931
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g25204	0.019252097816113
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g23311	0.0640572247975049
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g31399	0.0657562640621475
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g46937	0.126230248401589
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g42384	0.226565276819417
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g25235	0.0399119673941057
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g47567	0.285851488224392
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g60733	0.238557847525686
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	adi2mcaRNA40408_R2	-0.0100776918703038
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g11465	0.202283391938733
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g17618	0.499152338859573
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g10614	0.20753497798388
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g66822	0.254806688890321
"response to stress"	GO:0006974;GO:0033554;GO:0006950;GO:0051716	2	g10612	0.409781593325592
