name	term	lev	seq	value
"negative regulation of organelle organization"	GO:0010639;GO:0051129	6	g43271	-0.0772260285762209
"negative regulation of organelle organization"	GO:0010639;GO:0051129	6	g57431	0.0967675225050703
"negative regulation of organelle organization"	GO:0010639;GO:0051129	6	g22343	-0.120867723699395
"negative regulation of organelle organization"	GO:0010639;GO:0051129	6	g17767	0.145302332777221
"negative regulation of organelle organization"	GO:0010639;GO:0051129	6	g8143	0.0999933537679895
"microtubule cytoskeleton organization"	GO:0000226	3	g12315	-0.154730129462872
"microtubule cytoskeleton organization"	GO:0000226	3	g12316	-0.126671414737329
"microtubule cytoskeleton organization"	GO:0000226	3	g64208	-0.440660369239069
"microtubule cytoskeleton organization"	GO:0000226	3	adi2mcaRNA34345_R0	0.0014381559206127
"microtubule cytoskeleton organization"	GO:0000226	3	g21339	-0.352848854414474
"microtubule cytoskeleton organization"	GO:0000226	3	g30682	-0.00240567297733599
"microtubule cytoskeleton organization"	GO:0000226	3	g37318	0.622867732103849
"microtubule cytoskeleton organization"	GO:0000226	3	g41435	0.131778823651004
"microtubule cytoskeleton organization"	GO:0000226	3	adi2mcaRNA32115_R1	0.065471857456216
"microtubule cytoskeleton organization"	GO:0000226	3	adi2mcaRNA32115_R0	-0.0359252311893768
"microtubule cytoskeleton organization"	GO:0000226	3	g33533	0.324428783218387
"neurotransmitter transport"	GO:0006836	4	g4551	-0.0311953114204617
"neurotransmitter transport"	GO:0006836	4	g57207	-0.104565265300353
"neurotransmitter transport"	GO:0006836	4	g4091	0.408043214365638
"neurotransmitter transport"	GO:0006836	4	g62407	0.185918298928532
"neurotransmitter transport"	GO:0006836	4	g4545	0.0866676553117142
"reactive oxygen species metabolic process"	GO:0072593	2	g53431	-0.0247009781623431
"reactive oxygen species metabolic process"	GO:0072593	2	adi2mcaRNA13842_R0	0.333872378613059
"reactive oxygen species metabolic process"	GO:0072593	2	g21490	0.471692781688331
"reactive oxygen species metabolic process"	GO:0072593	2	g53439	0.581641486262709
"reactive oxygen species metabolic process"	GO:0072593	2	g17214	0.654439890981694
"isoprenoid biosynthetic process"	GO:0008299;GO:0006720	2	g44890	0.0292422420111872
"isoprenoid biosynthetic process"	GO:0008299;GO:0006720	2	g47063	0.0348945477287009
"isoprenoid biosynthetic process"	GO:0008299;GO:0006720	2	g6921	-0.115230185799878
"isoprenoid biosynthetic process"	GO:0008299;GO:0006720	2	g62037	-0.0812048532833244
"isoprenoid biosynthetic process"	GO:0008299;GO:0006720	2	adi2mcaRNA30022_R0	0.210920330705693
"double-strand break repair"	GO:0006302	6	g14824	0.0348928507763873
"double-strand break repair"	GO:0006302	6	g11659	-0.000893514381257918
"double-strand break repair"	GO:0006302	6	adi2mcaRNA31566_R1	-0.265674493144628
"double-strand break repair"	GO:0006302	6	g53834	-0.0426103336869135
"double-strand break repair"	GO:0006302	6	g25204	-0.0627393904742893
"double-strand break repair"	GO:0006302	6	g46937	-0.191024755252999
"double-strand break repair"	GO:0006302	6	g36645	0.289628726321842
"peptidyl-amino acid modification"	GO:0018193	2	g21595	0.0329224226357681
"peptidyl-amino acid modification"	GO:0018193	2	adi2mcaRNA21111_R0	-0.325953704074465
"peptidyl-amino acid modification"	GO:0018193	2	g17910	-0.0888098594748188
"peptidyl-amino acid modification"	GO:0018193	2	adi2mcaRNA35646_R0	0.0138784953280786
"peptidyl-amino acid modification"	GO:0018193	2	g50748	0.581456185277172
"peptidyl-amino acid modification"	GO:0018193	2	g61923	0.190913201348811
"peptidyl-amino acid modification"	GO:0018193	2	g28104	0.0373600383785705
"peptidyl-amino acid modification"	GO:0018193	2	g61924	-0.0644314699753178
"peptidyl-amino acid modification"	GO:0018193	2	g288	0.0197312043798567
"peptidyl-amino acid modification"	GO:0018193	2	adi2mcaRNA1064_R1	-0.221786420178405
"peptidyl-amino acid modification"	GO:0018193	2	g14130	-0.0157804887444501
"peptidyl-amino acid modification"	GO:0018193	2	g33600	-0.00180606394147828
"peptidyl-amino acid modification"	GO:0018193	2	adi2mcaRNA30490_R0	-0.440477800488596
"peptidyl-amino acid modification"	GO:0018193	2	adi2mcaRNA25397_R0	-0.210432360881493
"peptidyl-amino acid modification"	GO:0018193	2	g65545	-0.0903731888863512
"peptidyl-amino acid modification"	GO:0018193	2	g33978	-0.296731405001432
"peptidyl-amino acid modification"	GO:0018193	2	g53945	-0.213511917153095
"peptidyl-amino acid modification"	GO:0018193	2	g18542	-0.235879014165601
